Name,Structure,Area,Station,Flow,Orientation,Price,Price_sqm,Build_time
阳阳公寓,3室2厅,107.96,杨浦,高区/7层,朝南,580,53723,1997.0
中通大厦,1室2厅,86.53,杨浦,高区/29层,朝东南,350,40448,nan
延吉东路82弄,1室0厅,25.54,杨浦,低区/6层,朝南,170,66562,1980.0
营口路113弄,2室0厅,48.6,杨浦,中区/6层,朝南,315,64814,1984.0
佳龙花园,1室2厅,65.56,杨浦,中区/11层,朝南,550,83892,nan
宏翔公寓,3室2厅,103.76,杨浦,低区/6层,朝南北,610,58789,1999.0
控江五村,1室1厅,34.14,杨浦,高区/4层,朝南,218,63854,1988.0
滨江晶典,2室2厅,90.98,杨浦,低区/14层,朝南,760,83534,2011.0
同济新村,1室0厅,31.04,杨浦,高区/6层,朝南,248,79896,nan
凤城六村,2室1厅,68.62,杨浦,高区/6层,朝南,480,69950,1996.0
控江四村,2室0厅,61.67,杨浦,低区/6层,朝南,350,56753,nan
霍兰公寓,3室0厅,94.16,杨浦,高区/24层,朝南,580,61597,1994.0
东外滩1号,1室1厅,58.24,杨浦,高区/27层,朝南,500,85851,2012.0
九龙仓玺园,3室3厅,174.46,杨浦,高区/13层,朝南北,1680,96297,2012.0
开鲁二村,1室1厅,42.09,杨浦,中区/6层,朝南,240,57020,1991.0
心仪雅苑,2室2厅,97.15,杨浦,中区/15层,朝南北,780,80288,2002.0
市光四村,1室1厅,42.57,杨浦,低区/6层,朝南,240,56377,1994.0
政通路311弄,2室1厅,63.89,杨浦,中区/6层,朝南,490,76694,1998.0
帆升公寓,4室2厅,195.67,杨浦,高区/6层,朝南北,1465,74870,2003.0
东外滩1号,2室2厅,93.19,杨浦,高区/27层,朝南北,930,99796,2012.0
武川路99弄,2室1厅,51.28,杨浦,高区/6层,朝南北,290,56552,1981.0
市光一村,2室1厅,54.94,杨浦,高区/6层,朝南,315,57335,nan
工农三村,1室1厅,47.66,杨浦,低区/6层,朝南,270,56651,1991.0
政立路6弄,1室1厅,35.45,杨浦,高区/6层,朝南,200,56417,1983.0
嘉誉湾,4室2厅,201.97,杨浦,中区/13层,朝南北,1800,89122,2013.0
控江路896弄,2室1厅,51.1,杨浦,中区/5层,朝南北,306,59882,2010.0
凤城三村,2室1厅,33.95,杨浦,高区/5层,朝南,250,73637,1975.0
长白新城,3室1厅,104.14,杨浦,高区/18层,朝南北,760,72978,2012.0
市益大楼,2室1厅,64.6,杨浦,低区/6层,朝南,450,69659,1995.0
新江湾佳苑,3室2厅,86.55,杨浦,中区/8层,朝南北,750,86655,2009.0
新江湾城雍景苑,4室2厅,190.53,杨浦,中区/7层,朝南北,1360,71379,2008.0
鞍山三村,1室0厅,37.21,杨浦,低区/5层,朝南,250,67186,nan
大运盛城,2室2厅,91.17,杨浦,低区/6层,朝南,720,78973,2000.0
密云小区,1室1厅,42.27,杨浦,中区/6层,朝南,380,89898,1986.0
上海大花园,3室2厅,132.95,杨浦,中区/11层,朝南北,1070,80481,nan
市光三村,2室1厅,61.14,杨浦,中区/6层,朝南北,330,53974,nan
凤城三村,1室1厅,34.39,杨浦,中区/5层,朝南北,210,61064,1975.0
双辽路200弄,2室0厅,40.84,杨浦,低区/7层,朝南北,275,67335,1990.0
新江湾佳苑,3室2厅,127.14,杨浦,低区/6层,朝南北,930,73147,2009.0
三湘未来海岸,1室0厅,47.52,杨浦,低区/9层,朝南,210,44191,2013.0
市光一村,1室1厅,41.47,杨浦,高区/6层,朝南,240,57873,1995.0
建发江湾萃,4室2厅,276.19,杨浦,低区/17层,朝南北,1980,71689,2012.0
开鲁路382弄,1室1厅,40.1,杨浦,低区/6层,朝南,245,61097,1987.0
国和一村,2室1厅,62.75,杨浦,中区/6层,朝南,370,58964,1992.0
明园村小区,2室1厅,57.05,杨浦,中区/6层,朝南,385,67484,1976.0
宏翔公寓,2室1厅,74.36,杨浦,中区/6层,朝南北,465,62533,1999.0
黄兴路118号,2室1厅,82.97,杨浦,中区/18层,朝南,470,56646,1997.0
海杨公寓,2室2厅,92.11,杨浦,高区/7层,朝南北,650,70567,1999.0
东方锦园,2室2厅,93.04,杨浦,高区/6层,朝南北,700,75236,2006.0
长白新城,2室1厅,71.26,杨浦,中区/16层,朝南,520,72972,2012.0
鞍山六村,1室1厅,42.47,杨浦,低区/5层,朝南,255,60042,nan
长白三村,2室0厅,34.85,杨浦,高区/6层,朝南,200,57388,1991.0
长海二村,2室1厅,54.36,杨浦,高区/6层,朝南北,300,55187,1994.0
翔殷四村,2室1厅,64.29,杨浦,高区/6层,朝南北,365,56773,1997.0
政通路100弄,2室2厅,72.5,杨浦,低区/7层,朝南北,510,70344,1997.0
众和新苑,2室2厅,105.01,杨浦,高区/7层,朝南北,665,63327,nan
三门路11弄,2室1厅,60.49,杨浦,中区/6层,朝南北,370,61167,1995.0
政通路42弄,1室1厅,51.3,杨浦,中区/6层,朝南北,290,56530,1991.0
珠江香樟南园,2室2厅,98.57,杨浦,高区/17层,朝南北,730,74059,nan
百兴花园,2室1厅,80.17,杨浦,低区/24层,朝南,520,64862,nan
三湘未来海岸,1室1厅,47.67,杨浦,低区/10层,朝北,260,54541,2013.0
东岸新里,2室1厅,76.58,杨浦,中区/13层,朝南,560,73126,2011.0
三湘未来海岸,1室1厅,57.7,杨浦,高区/9层,朝东,240,41594,2013.0
东岸新里,3室1厅,88.66,杨浦,低区/18层,朝南,620,69930,2011.0
万登花苑（杨浦）,3室2厅,136.15,杨浦,高区/6层,朝南北,898,65956,1997.0
锦杨苑,3室2厅,128.06,杨浦,高区/6层,朝南北,830,64813,1998.0
圣骊河滨苑,2室1厅,79.24,杨浦,低区/17层,朝南北,660,83291,2009.0
延吉七村,3室2厅,50.08,杨浦,高区/6层,朝南,370,73881,1986.0
世和园,2室1厅,70.82,杨浦,中区/17层,朝南北,490,69189,2003.0
政立小区,2室1厅,88.07,杨浦,高区/6层,朝南,500,56773,1995.0
公交新村,1室1厅,42.99,杨浦,中区/6层,朝南,275,63968,1977.0
东上海中心,1室1厅,65.32,杨浦,低区/24层,朝南,450,68891,2008.0
东岸新里,3室1厅,88.66,杨浦,高区/18层,朝南北,650,73313,2011.0
新江湾中凯城市之光,3室2厅,259.99,杨浦,低区/17层,朝南北,1150,44232,2014.0
双辽路200弄,2室0厅,38.96,杨浦,高区/6层,朝南北,260,66735,1983.0
密云小区,3室2厅,80.28,杨浦,低区/6层,朝南北,730,90931,1996.0
大运盛城,3室2厅,121.15,杨浦,高区/18层,朝南北,830,68510,nan
东田公寓,2室1厅,83.6,杨浦,高区/7层,朝南,568,67942,1999.0
东方名城,3室2厅,131.17,杨浦,低区/10层,朝南北,850,64801,nan
政通路100弄,3室1厅,94.88,杨浦,高区/6层,朝南北,520,54806,1997.0
凤城三村,2室0厅,44.05,杨浦,低区/5层,朝南北,255,57888,1984.0
康阳小区,2室1厅,82.75,杨浦,高区/6层,朝南北,615,74320,1998.0
荣丰花园,3室2厅,126.94,杨浦,高区/6层,朝南,790,62234,1995.0
宝立公寓,3室3厅,150.13,杨浦,高区/6层,朝南,900,59948,1998.0
耀浦苑,2室2厅,106.25,杨浦,低区/7层,朝南,830,78117,1999.0
张家浜小区,2室1厅,55.69,杨浦,高区/7层,朝南北,320,57460,1993.0
工农四村星源绿苑,2室2厅,75.56,杨浦,低区/6层,朝南,460,60878,1996.0
昆明路1268弄,1室1厅,37.17,杨浦,中区/6层,朝南,250,67258,1987.0
宏翔公寓,2室1厅,50.86,杨浦,高区/7层,朝南,280,55053,1999.0
公交新村,2室1厅,33.8,杨浦,高区/7层,朝南北,300,88757,1994.0
水电新村,2室1厅,67.48,杨浦,中区/6层,朝南,325,48162,nan
益康大厦,3室2厅,143.9,杨浦,中区/26层,朝南,780,54204,2001.0
佳木斯路154弄,2室0厅,38.53,杨浦,中区/5层,朝南,270,70075,nan
杨浦欣园,1室1厅,53.42,杨浦,低区/17层,朝南,430,80494,2006.0
国和路611弄,2室1厅,67.24,杨浦,低区/6层,朝南北,380,56513,1995.0
复旦软件园智慧新天地,1室2厅,63.7,杨浦,低区/27层,朝北,285,44740,2013.0
华润置地橡树湾,1室2厅,62.63,杨浦,低区/16层,朝南北,625,99792,nan
殷行路470弄,1室1厅,38.54,杨浦,高区/6层,朝南,200,51894,1994.0
新江湾城雍景苑,3室2厅,136.52,杨浦,低区/11层,朝南北,970,71051,2006.0
民治路12弄,3室1厅,72.59,杨浦,高区/5层,朝南,350,48216,1985.0
武川路222弄,1室1厅,36.58,杨浦,高区/7层,,203,55494,1989.0
翔殷路491弄,1室0厅,33.95,杨浦,中区/6层,朝南,220,64801,1993.0
长海四村,1室1厅,45.22,杨浦,中区/6层,朝南,290,64130,1995.0
银河苑,3室1厅,103.78,杨浦,低区/7层,朝南,615,59259,1997.0
延吉二村,1室0厅,27.49,杨浦,高区/6层,朝南,210,76391,1982.0
殷行路430弄,1室1厅,47.65,杨浦,中区/5层,朝南,260,54564,1995.0
市光三村,2室1厅,60.47,杨浦,低区/6层,朝南,340,56226,nan
民星路568弄,2室1厅,75.9,杨浦,中区/6层,朝南,425,55994,1997.0
沧州路180弄,1室1厅,40.37,杨浦,高区/6层,朝南,300,74312,1987.0
中原纪联小区,2室1厅,61.5,杨浦,高区/6层,朝南北,308,50081,1996.0
怡福苑,3室2厅,111.8,杨浦,中区/23层,朝南,730,65295,nan
银杨大厦,3室2厅,130.04,杨浦,高区/26层,朝西南,710,54598,1995.0
政通新苑,1室1厅,65.1,杨浦,低区/6层,朝南,495,76036,1999.0
长恒苑,2室2厅,84.36,杨浦,中区/5层,朝南北,590,69938,1999.0
靖宇东路85弄,2室1厅,81.27,杨浦,中区/7层,朝南,520,63984,nan
开鲁三村,1室1厅,42.11,杨浦,高区/6层,朝南,210,49869,1991.0
控江小区,1室0厅,34.17,杨浦,高区/5层,朝南,235,68773,nan
宝地东花园,2室2厅,97.14,杨浦,中区/26层,朝南,890,91620,2008.0
同济国康公寓,1室1厅,82.92,杨浦,高区/23层,朝南,570,68740,2003.0
汇丰苑,2室1厅,66.0,杨浦,中区/6层,朝南北,500,75757,1997.0
珠江香樟园,2室2厅,90.07,杨浦,中区/25层,朝南,665,73831,2008.0
同济新村,3室1厅,63.6,杨浦,中区/6层,朝南,540,84905,nan
新江湾时代花园,2室2厅,85.73,杨浦,高区/6层,朝南北,660,76985,2000.0
众和金融大厦,2室2厅,103.75,杨浦,中区/28层,朝南,680,65542,1998.0
延吉中路14弄,1室1厅,40.2,杨浦,低区/6层,朝南,255,63432,1986.0
大运盛城,2室2厅,119.0,杨浦,高区/24层,朝南北,833,70000,2006.0
城市名园,2室2厅,95.5,杨浦,中区/26层,朝南,535,56020,2005.0
铁路新村（杨浦）,1室0厅,32.38,杨浦,中区/7层,朝南,220,67943,1987.0
靖宇东路85弄,1室1厅,56.11,杨浦,低区/7层,朝南北,350,62377,nan
洪东新苑,2室2厅,93.03,杨浦,高区/6层,朝南北,650,69869,2003.0
城建小区,1室1厅,42.97,杨浦,低区/6层,朝南,285,66325,1996.0
许昌路1491弄,1室1厅,41.65,杨浦,高区/6层,朝南北,255,61224,1978.0
三门路24弄,2室0厅,49.96,杨浦,中区/6层,朝南,315,63050,1994.0
大运盛城,3室2厅,119.14,杨浦,中区/16层,朝南北,890,74702,2003.0
开鲁三村,2室1厅,58.65,杨浦,高区/6层,朝南北,305,52003,1997.0
三湘世纪花城,3室2厅,130.98,杨浦,中区/11层,朝南北,950,72530,2002.0
文化花园明珠苑,3室2厅,139.91,杨浦,高区/12层,朝南北,970,69330,2001.0
东方锦园,2室2厅,92.66,杨浦,高区/6层,朝南北,695,75005,2006.0
新翔公寓,2室1厅,80.64,杨浦,高区/19层,朝南,440,54563,1995.0
靖宇中路70号,3室0厅,74.72,杨浦,低区/24层,朝西南,490,65578,1997.0
铁路新村（杨浦）,2室1厅,56.05,杨浦,低区/6层,朝南北,368,65655,1985.0
怡佳苑,2室1厅,56.5,杨浦,中区/6层,朝南北,370,65486,1995.0
安图新村,2室0厅,51.94,杨浦,低区/5层,朝南,330,63534,1978.0
开鲁三村,1室0厅,32.24,杨浦,高区/4层,朝南,195,60483,1991.0
铁路新村（杨浦）,2室1厅,53.09,杨浦,高区/6层,朝南北,345,64983,1986.0
文化名园,3室2厅,105.68,杨浦,低区/6层,朝南,665,62925,2003.0
国和二村,2室1厅,58.0,杨浦,高区/6层,朝南,350,60344,1988.0
辽阳大楼,1室1厅,48.3,杨浦,高区/18层,朝南,320,66252,1996.0
同济新村,2室1厅,60.9,杨浦,中区/7层,朝南北,560,91954,nan
浣纱四村,2室1厅,84.59,杨浦,低区/6层,朝南,540,63837,1996.0
佳泰花园,3室2厅,125.86,杨浦,高区/11层,朝南北,1080,85809,2001.0
嘉禄新苑,4室2厅,146.61,杨浦,低区/11层,朝南,900,61387,nan
双辽支路70弄,1室1厅,29.71,杨浦,高区/7层,朝南,210,70683,1989.0
长白三村,2室0厅,44.24,杨浦,高区/6层,朝南,235,53119,1979.0
闸殷路195弄,1室0厅,41.56,杨浦,高区/6层,朝南,210,50529,1990.0
昆明路1268弄,2室0厅,55.42,杨浦,中区/7层,朝南,360,64958,1991.0
凤城六村,1室1厅,49.08,杨浦,高区/6层,朝南,332,67644,1996.0
眉州路515弄,2室0厅,57.04,杨浦,高区/7层,朝南,330,57854,1987.0
翔殷四村,2室1厅,73.99,杨浦,高区/6层,朝南,410,55412,1997.0
佳木斯路175弄,1室1厅,47.56,杨浦,高区/6层,朝南,270,56770,1988.0
国定路700弄,1室1厅,46.61,杨浦,中区/6层,朝南,285,61145,1986.0
国年路65弄,1室0厅,30.34,杨浦,高区/6层,朝南北,215,70863,1985.0
控江四村,1室1厅,43.69,杨浦,低区/6层,朝南,276,63172,nan
怡福苑,2室1厅,81.0,杨浦,中区/23层,朝西,580,71604,nan
双辽支路70弄,3室1厅,70.76,杨浦,中区/7层,朝南北,475,67128,1989.0
珠江香樟南园,2室2厅,91.81,杨浦,中区/18层,朝南,700,76244,2004.0
北茶园,1室1厅,42.91,杨浦,高区/6层,朝南,280,65252,1997.0
黄兴公寓,2室2厅,116.75,杨浦,高区/12层,朝南北,870,74518,2000.0
伊东苑,3室2厅,155.69,杨浦,中区/17层,朝南北,1326,85169,2002.0
中原路60弄,2室1厅,69.49,杨浦,中区/18层,朝南,385,55403,1992.0
金鹏花园,3室2厅,96.6,杨浦,中区/24层,朝西北,600,62111,1998.0
国和一村,2室1厅,63.98,杨浦,高区/6层,朝南,365,57049,1992.0
华升新苑,2室2厅,93.6,杨浦,低区/6层,朝南北,730,77991,2001.0
大运盛城,2室2厅,97.74,杨浦,中区/28层,朝南,750,76734,nan
大运盛城,2室2厅,91.34,杨浦,中区/6层,朝南北,710,77731,2000.0
凤城二村,1室0厅,36.81,杨浦,中区/5层,朝南,220,59766,nan
长海一村,2室1厅,60.77,杨浦,高区/6层,朝西南,370,60885,1995.0
佳龙花园,1室2厅,65.82,杨浦,中区/8层,朝南,540,82041,nan
市京一村,1室0厅,36.63,杨浦,高区/6层,朝南北,220,60060,1997.0
新翔公寓,2室1厅,92.52,杨浦,高区/18层,朝南北,530,57284,1997.0
宏翔公寓,3室1厅,108.0,杨浦,中区/7层,朝南北,650,60185,1999.0
星鸿佳苑,1室1厅,50.3,杨浦,高区/6层,朝南,300,59642,2005.0
霍兰公寓,2室1厅,81.04,杨浦,高区/29层,朝东南,525,64782,1993.0
黄兴雅苑,2室2厅,115.29,杨浦,中区/14层,朝南北,845,73293,2003.0
海林大楼,1室1厅,70.07,杨浦,低区/24层,朝南,360,51377,1994.0
三门路358弄,1室1厅,41.5,杨浦,高区/7层,朝南北,220,53012,1995.0
控江路888弄,1室1厅,48.58,杨浦,中区/5层,朝南北,280,57636,nan
城市丽园,3室2厅,145.0,杨浦,低区/17层,朝南北,1150,79310,2005.0
延吉中路117弄,2室1厅,57.2,杨浦,高区/6层,朝南北,360,62937,nan
彰武大楼,2室1厅,62.14,杨浦,低区/16层,朝东南,375,60347,nan
北茶园,2室1厅,64.4,杨浦,低区/6层,朝南,470,72981,1998.0
开鲁三村,2室1厅,65.65,杨浦,中区/18层,朝南,360,54836,1995.0
国顺路400弄,1室0厅,32.64,杨浦,中区/6层,朝南,210,64338,1981.0
飞帆大楼,2室1厅,65.98,杨浦,中区/10层,朝南北,430,65171,nan
锦杨苑,4室2厅,161.25,杨浦,中区/6层,朝南,1288,79875,1998.0
文化花园香榭丽苑,3室2厅,126.79,杨浦,低区/11层,朝南北,850,67039,nan
同济绿园,2室2厅,104.72,杨浦,中区/11层,朝南北,890,84988,2003.0
乾阳佳园,5室3厅,133.18,杨浦,高区/6层,朝,900,67577,2004.0
三门路510弄,1室1厅,40.31,杨浦,中区/7层,朝南,220,54577,1995.0
延吉四村,1室1厅,35.79,杨浦,高区/6层,朝南,215,60072,1985.0
三峰大厦,1室0厅,43.69,杨浦,低区/31层,朝东南,280,64087,1991.0
国顺路400弄,1室0厅,32.99,杨浦,中区/6层,朝南,218,66080,1981.0
杨浦欣园,1室2厅,58.07,杨浦,中区/17层,朝南,450,77492,2005.0
民星住宅小区,2室1厅,62.13,杨浦,低区/18层,朝南,400,64381,1991.0
松花江路95弄,2室1厅,89.5,杨浦,低区/7层,朝南,485,54189,nan
梅林公寓,1室1厅,53.64,杨浦,低区/20层,朝南北,280,52199,nan
民京路838弄,2室1厅,75.84,杨浦,高区/6层,朝南,380,50105,1996.0
政立路830弄,2室1厅,66.6,杨浦,中区/7层,朝南,420,63063,1995.0
市京一村,2室1厅,58.14,杨浦,低区/6层,朝南北,320,55039,1995.0
书香公寓,1室2厅,69.31,杨浦,低区/10层,朝南北,710,102438,2004.0
开鲁五村,2室1厅,70.95,杨浦,低区/13层,朝南,430,60606,1995.0
益晖新苑,3室1厅,108.83,杨浦,低区/18层,朝南北,745,68455,2010.0
国顺路395弄,2室1厅,53.95,杨浦,高区/6层,朝南北,340,63021,1983.0
国定路600弄,2室1厅,50.36,杨浦,高区/6层,朝南北,340,67513,1987.0
东上海中心,1室1厅,65.71,杨浦,高区/24层,,475,72287,2008.0
文化花园香榭丽苑,3室2厅,133.81,杨浦,中区/11层,朝南北,930,69501,nan
双阳路50弄,2室1厅,69.99,杨浦,低区/24层,朝南,440,62866,1995.0
香阁丽苑,4室2厅,169.07,杨浦,中区/13层,朝南北,1400,82805,2004.0
宏翔公寓,2室2厅,87.26,杨浦,高区/7层,朝南,495,56727,1999.0
市光四村,1室1厅,42.31,杨浦,高区/6层,朝南,235,55542,1991.0
营口大厦,2室1厅,108.38,杨浦,中区/24层,朝南北,625,57667,nan
锦杨苑,2室2厅,109.03,杨浦,中区/23层,朝南北,800,73374,2000.0
长海路137弄,2室1厅,70.24,杨浦,高区/6层,朝南,430,61218,1997.0
延吉四村,1室1厅,54.9,杨浦,高区/14层,朝南,350,63752,1987.0
鞍山四村第二小区,1室1厅,37.4,杨浦,低区/5层,朝南,240,64171,1980.0
海州路105弄,1室1厅,36.53,杨浦,高区/6层,朝南,190,52012,1988.0
内江二村,2室0厅,55.73,杨浦,高区/6层,朝南北,350,62802,1993.0
百兴花园,3室2厅,113.29,杨浦,低区/24层,朝南,740,65319,nan
铁路新村（杨浦）,2室0厅,37.47,杨浦,低区/6层,朝南,248,66186,1985.0
国和一村,1室1厅,51.66,杨浦,高区/6层,朝南北,325,62911,1994.0
靖宇中路70号,2室1厅,73.44,杨浦,高区/24层,朝西北,385,52423,1997.0
市光一村,2室1厅,69.23,杨浦,高区/6层,朝南,400,57778,1998.0
鞍山路310弄,3室2厅,98.33,杨浦,中区/7层,朝南北,720,73222,1997.0
大连路1188弄,2室1厅,45.31,杨浦,高区/7层,朝东南,280,61796,1992.0
平凉小区,2室1厅,84.0,杨浦,中区/19层,朝东南,455,54166,1997.0
闸殷路195弄,1室0厅,41.6,杨浦,高区/6层,朝南,220,52884,1990.0
民京路837弄,2室1厅,71.83,杨浦,高区/6层,朝南北,400,55687,1997.0
市光四村,2室1厅,53.28,杨浦,高区/6层,朝南北,315,59121,1992.0
松苑小区,1室1厅,57.05,杨浦,高区/7层,朝南北,315,55214,1995.0
开鲁三村,1室1厅,42.29,杨浦,高区/6层,朝南,235,55568,1997.0
新凤城,3室2厅,116.73,杨浦,低区/16层,朝南北,1030,88237,2005.0
建新小区,1室1厅,38.24,杨浦,低区/6层,朝南,299,78190,1987.0
控江四村,2室1厅,54.71,杨浦,高区/6层,朝南,310,56662,nan
控江二村107弄小区,1室0厅,30.62,杨浦,低区/5层,朝南,195,63683,1996.0
黄兴路619弄,2室1厅,44.5,杨浦,低区/3层,朝南,260,58426,1986.0
济宁路479弄,2室0厅,51.75,杨浦,高区/6层,朝南北,360,69565,1983.0
开鲁一村,1室1厅,39.79,杨浦,低区/6层,朝南,250,62829,1993.0
兰花新村,1室0厅,33.79,杨浦,高区/6层,朝南,205,60668,1982.0
鞍山路310弄,2室2厅,86.44,杨浦,中区/7层,朝南北,600,69412,1997.0
六达苑,3室1厅,97.2,杨浦,中区/6层,朝南北,560,57613,1997.0
辽源公寓,2室2厅,104.46,杨浦,高区/6层,朝南北,678,64905,1997.0
贵人大厦,4室2厅,143.1,杨浦,高区/24层,朝南,790,55206,2000.0
金宇名邸,2室2厅,97.19,杨浦,低区/15层,朝南,750,77168,2007.0
安居花苑,3室1厅,120.52,杨浦,中区/19层,朝南北,723,59990,1999.0
控江路1197弄,2室2厅,87.6,杨浦,低区/20层,朝南,470,53652,1994.0
华升新苑,2室2厅,96.4,杨浦,低区/17层,朝南北,760,78838,2001.0
控江二村107弄小区,3室2厅,66.86,杨浦,高区/5层,朝南,480,71791,nan
台益公寓,2室2厅,93.47,杨浦,低区/24层,朝南,500,53493,1998.0
营口大厦,2室1厅,108.02,杨浦,中区/24层,朝南,625,57859,nan
翔殷三村,2室1厅,68.28,杨浦,高区/6层,朝南北,408,59753,1997.0
文化花园香榭丽苑,3室2厅,126.21,杨浦,低区/9层,朝东西,750,59424,1999.0
凤城六村,2室2厅,91.34,杨浦,高区/20层,朝南,600,65688,1998.0
平凉小区,1室1厅,62.71,杨浦,低区/20层,朝南,340,54217,1998.0
华升新苑,2室2厅,101.78,杨浦,低区/17层,朝南北,780,76635,2004.0
国定路600弄,3室1厅,70.75,杨浦,高区/6层,朝南北,480,67844,1987.0
内江二村,2室1厅,70.01,杨浦,中区/24层,朝东西,420,59991,1989.0
耀浦苑,3室3厅,163.9,杨浦,高区/5层,朝南北,930,56741,nan
鑫隆公寓,4室3厅,167.6,杨浦,高区/6层,朝南北,1000,59665,1996.0
莱茵半岛,5室2厅,206.49,杨浦,高区/7层,朝南北,1342,64991,2002.0
汇丰苑,3室1厅,134.54,杨浦,高区/6层,朝南北,798,59313,1997.0
鞍山三村,1室0厅,31.67,杨浦,高区/5层,朝南,230,72623,nan
全家福家园,3室2厅,96.65,杨浦,高区/7层,朝南北,670,69322,1999.0
长海路137弄,2室1厅,63.05,杨浦,低区/6层,朝南北,428,67882,1997.0
大运盛城,3室2厅,133.17,杨浦,中区/16层,朝南北,1000,75091,2001.0
和平花苑,2室2厅,85.66,杨浦,高区/34层,朝西北,603,70394,1997.0
城市名园,1室1厅,86.69,杨浦,高区/30层,朝南,505,58253,2005.0
殷行路470弄,2室1厅,76.37,杨浦,高区/6层,朝南,420,54995,1994.0
